Year,Month,Origin,"state","city",ArrdelayCount,MeanArrDelay,AirCount
2002,3,GSO,"NC","Greensboro",351,22.455840,842
2002,3,HNL,"HI","Honolulu",269,33.074349,988
2002,3,HOU,"TX","Houston",2150,20.887441,4574
2002,3,ICT,"KS","Wichita",139,26.143884,464
2005,8,DAY,"OH","Dayton",494,32.319838,1209
2005,8,DFW,"TX","Dallas-Fort Worth",14248,35.097276,26692
2005,8,DLH,"MN","Duluth",52,27.500000,88
2005,8,DRO,"CO","Durango",29,16.586206,71
2005,8,EUG,"OR","Eugene",177,29.197740,512
2005,8,FLL,"FL","Ft. Lauderdale",2190,32.875342,5471
2005,8,GFK,"ND","Grand Forks",30,39.666666,81
2005,8,HLN,"MT","Helena",62,15.774193,207
2005,8,HTS,"WV","Huntington",33,30.242424,118
2005,8,IDA,"ID","Idaho Falls",86,8.860465,274
2005,8,IYK,"CA","Inyokern",28,12.035714,92
2005,8,KOA,"HI","Kailua/Kona",105,24.580952,632
2005,8,LFT,"LA","Lafayette",133,32.887218,316
2005,8,LGA,"NY","New York",4763,35.787528,10561
2005,8,LWB,"WV","Lewisburg",22,31.045454,31
2005,8,MEI,"MS","Meridian",31,44.032258,93
2005,8,MLB,"FL","Melbourne",175,32.520000,357
2005,8,MOB,"AL","Mobile",181,41.038674,425
2005,8,OME,"AK","Nome",62,49.419354,85
2005,8,ORF,"VA","Norfolk",826,37.296610,1879
2005,8,PBI,"FL","West Palm Beach",783,33.955300,2020
2005,8,PSC,"WA","Pasco",89,10.955056,337
2005,8,RSW,"FL","Ft. Myers",597,31.973199,1667
2005,8,SBA,"CA","Santa Barbara",364,19.120879,1070
2005,8,SBN,"IN","South Bend",86,31.488372,254
2005,8,SJC,"CA","San Jose",2023,22.316856,5299
2005,8,SPS,"TX","Wichita Falls",106,26.990566,230
2005,8,TPA,"FL","Tampa",2441,34.349446,6498
2005,8,TWF,"ID","Twin Falls",71,17.197183,184
2005,9,ACT,"TX","Waco",68,16.367647,202
2005,9,BDL,"CT","Windsor Locks",872,20.247706,2951
2005,9,BET,"AK","Bethel",48,23.562500,89
2005,9,BTM,"MT","Butte",25,10.920000,110
2005,9,BTV,"VT","Burlington",312,26.259615,797
2005,9,CMI,"IL","Champaign/Urbana",93,34.322580,305
2005,9,DAB,"FL","Daytona Beach",59,29.271186,253
2005,9,DLG,"AK","Dillingham",14,24.857142,20
2005,9,EYW,"FL","Key West",36,30.305555,72
2005,9,SRQ,"FL","Sarasota",103,27.669902,407
2005,9,STL,"MO","St Louis",1726,23.102549,5188
2005,9,YAK,"AK","Yakutat",25,39.080000,59
2006,1,ABQ,"NM","Albuquerque",873,21.926689,2989
2006,1,ADQ,"AK","Kodiak",12,31.833333,26
2006,1,ASE,"CO","Aspen",35,37.514285,92
2006,1,ATL,"GA","Atlanta",15367,32.493004,32496
2002,11,STT,"VI","Charlotte Amalie",89,26.393258,271
2002,11,STX,"VI","Christiansted",12,14.750000,60
2002,11,TLH,"FL","Tallahassee",56,14.982142,145
2002,11,TUS,"AZ","Tucson",387,20.056847,1332
2002,11,TVC,"MI","Traverse City",45,15.422222,120
2002,11,TYS,"TN","Knoxville",105,26.895238,305
2002,12,AMA,"TX","Amarillo",250,28.124000,533
2002,12,BHM,"AL","Birmingham",573,24.413612,1404
2002,12,BRW,"AK","Barrow",29,33.586206,59
2002,12,BUF,"NY","Buffalo",463,34.021598,1179
2002,12,BWI,"MD","Baltimore",3320,35.935542,6815
2002,12,CAE,"SC","Columbia",51,28.960784,88
2002,12,CVG,"KY","Covington",2185,25.931350,4982
2002,12,DAB,"FL","Daytona Beach",73,33.191780,151
2002,12,DEN,"CO","Denver",3417,21.717588,9759
2002,12,GRB,"WI","Green Bay",108,27.694444,356
2002,12,HDN,"CO","Hayden",40,24.650000,101
2002,12,ILE,"TX","Killeen",51,32.509803,262
2002,12,ISP,"NY","Islip",353,29.739376,881
2002,12,JFK,"NY","New York",2076,35.978323,4083
2002,12,LAN,"MI","Lansing",73,31.068493,228
2002,12,LAW,"OK","Lawton",50,24.420000,178
2002,12,LSE,"WI","La Crosse",51,31.980392,174
2002,12,MRY,"CA","Monterey",37,23.081081,161
2002,12,MSO,"MT","Missoula",67,20.179104,164
2002,12,MTJ,"CO","Montrose",9,49.666666,39
2002,12,OGG,"HI","Kahului",49,33.387755,332
2002,12,ONT,"CA","Ontario",1158,19.867875,2696
2002,12,PVD,"RI","Providence",895,28.978770,2179
2002,12,RSW,"FL","Ft. Myers",431,26.761020,1187
2002,12,SEA,"WA","Seattle",3578,23.940190,7870
2002,12,SJT,"TX","San Angelo",48,20.583333,178
2002,12,SMF,"CA","Sacramento",1441,21.204024,3213
2002,2,ABE,"PA","Allentown",60,28.100000,181
2002,2,AUS,"TX","Austin",726,13.736914,2944
2002,2,BMI,"IL","Bloomington",23,21.695652,75
2002,2,BNA,"TN","Nashville",1323,17.566137,3912
2002,2,CMH,"OH","Columbus",995,18.853266,2805
2002,2,DAY,"OH","Dayton",315,17.431746,727
2002,2,DLH,"MN","Duluth",41,18.634146,143
2002,2,ELP,"TX","El Paso",401,18.688279,1533
2002,2,EVV,"IN","Evansville",57,17.245614,106
2002,2,FAR,"ND","Fargo",21,12.571428,161
2002,2,GPT,"MS","Gulfport-Biloxi",30,56.766666,79
2002,2,GUC,"CO","Gunnison",11,16.727272,56
2002,2,IAD,"VA","Chantilly",1270,19.387401,3352
2002,2,JAC,"WY","Jackson",47,99.404255,114
2002,2,JFK,"NY","New York",1135,26.044052,3327
2002,2,LAX,"CA","Los Angeles",4198,21.737255,13361
2002,2,LGB,"CA","Long Beach",37,19.189189,158
2002,2,MHT,"NH","Manchester",358,25.558659,1142
2002,2,PBI,"FL","West Palm Beach",856,20.204439,1914
2002,2,RNO,"NV","Reno",649,19.405238,1775
2002,2,ROC,"NY","Rochester",203,23.379310,634
2002,2,SJC,"CA","San Jose",1178,16.741935,4536
2002,2,SNA,"CA","Santa Ana",1090,17.159633,3018
2002,2,STL,"MO","St Louis",3902,17.686570,10625
2002,2,SWF,"NY","Newburgh",18,22.111111,79
2002,2,SYR,"NY","Syracuse",225,15.017777,712
2002,3,ACT,"TX","Waco",27,18.259259,177
2002,3,AZO,"MI","Kalamazoo",67,20.522388,130
2002,3,BGR,"ME","Bangor",76,33.171052,230
2002,3,BIS,"ND","Bismarck",39,25.128205,116
2002,3,CHA,"TN","Chattanooga",36,19.861111,87
2002,3,CLE,"OH","Cleveland",1818,25.026402,3895
2002,3,DAL,"TX","Dallas",1724,18.303944,3558
2002,3,DLG,"AK","Dillingham",3,59.666666,13
2002,3,DUT,"AK","Unalaska",29,19.068965,43
2002,3,FNT,"MI","Flint",33,18.878787,62
2002,3,GFK,"ND","Grand Forks",18,27.666666,82
2002,3,GGG,"TX","Longview",30,20.700000,117
2002,3,GSP,"SC","Greer",149,28.154362,384
2005,8,CMI,"IL","Champaign/Urbana",86,32.918604,330
2005,8,COD,"WY","Cody",43,15.697674,123
2005,8,ERI,"PA","Erie",34,19.852941,89
2005,8,IAH,"TX","Houston",9169,29.569091,18293
2005,8,IND,"IN","Indianapolis",1429,30.684394,3757
2005,8,ITO,"HI","Hilo",18,3.888888,244
2005,8,JAC,"WY","Jackson",150,21.046666,393
2005,8,JAN,"MS","Jackson",385,38.802597,865
2005,8,JAX,"FL","Jacksonville",1050,33.673333,2578
2005,8,KTN,"AK","Ketchikan",154,34.337662,274
2005,8,LAS,"NV","Las Vegas",6627,27.687339,14361
2005,8,LRD,"TX","Laredo",84,44.630952,242
2005,8,LWS,"ID","Lewiston",32,18.187500,61
2005,8,MGM,"AL","Montgomery",168,40.297619,284
2005,8,OAK,"CA","Oakland",2941,19.505610,6100
2005,8,OTZ,"AK","Kotzebue",70,35.471428,86
2005,8,OXR,"CA","Oxnard",37,9.486486,148
2005,7,RAP,"SD","Rapid City",151,21.927152,428
2005,7,ROC,"NY","Rochester",670,45.961194,1598
2005,7,RST,"MN","Rochester",78,40.358974,234
2002,10,MSO,"MT","Missoula",19,16.421052,155
2002,10,OAK,"CA","Oakland",2258,17.236049,5289
2002,10,OKC,"OK","Oklahoma City",485,23.144329,1698
2002,10,ONT,"CA","Ontario",1091,17.501374,2786
2002,10,PIT,"PA","Pittsburgh",2087,18.300910,5954
2002,10,RAP,"SD","Rapid City",39,38.384615,93
2002,10,SAN,"CA","San Diego",2268,18.658289,6537
2002,10,SAV,"GA","Savannah",159,21.471698,428
2002,10,SDF,"KY","Louisville",521,19.439539,1381
2002,10,SEA,"WA","Seattle",2987,20.920990,8343
2002,10,SRQ,"FL","Sarasota",82,27.365853,244
2002,10,TUL,"OK","Tulsa",628,19.958598,1710
2002,10,TXK,"AR","Texarkana",28,19.535714,109
2002,10,TYR,"TX","Tyler",89,11.280898,241
2002,10,VPS,"FL","Valparaiso",81,20.185185,215
2002,11,BDL,"CT","Windsor Locks",1011,23.034619,2555
2002,11,BRW,"AK","Barrow",14,16.071428,56
2002,11,BTV,"VT","Burlington",107,24.112149,258
2002,11,CHS,"SC","Charleston",97,19.577319,344
2002,11,CLT,"NC","Charlotte",2264,19.250441,8067
2002,11,CMI,"IL","Champaign/Urbana",42,23.428571,135
2002,11,DAB,"FL","Daytona Beach",38,22.500000,90
2002,11,DAL,"TX","Dallas",1258,15.686009,3314
2002,11,GTF,"MT","Great Falls",22,18.045454,174
2002,11,HRL,"TX","Harlingen",125,13.296000,326
2002,11,JNU,"AK","Juneau",98,26.438775,259
2002,11,LBB,"TX","Lubbock",179,15.452513,634
2002,11,LIT,"AR","Little Rock",355,16.107042,1081
2002,11,MEM,"TN","Memphis",1408,19.573863,3944
2002,11,MYR,"SC","Myrtle Beach",47,10.808510,172
2002,11,PIA,"IL","Peoria",45,21.444444,110
2002,11,PVD,"RI","Providence",850,20.197647,2171
2002,11,PWM,"ME","Portland",256,27.816406,470
2002,11,SHV,"LA","Shreveport",79,20.240506,367
2002,11,STL,"MO","St Louis",2689,16.940870,9538
2002,11,YAK,"AK","Yakutat",13,55.692307,53
2002,12,ANC,"AK","Anchorage",670,23.789552,1447
2002,12,BIS,"ND","Bismarck",40,16.125000,123
2002,12,CRP,"TX","Corpus Christi",169,28.159763,335
2002,12,LAS,"NV","Las Vegas",4555,23.722502,10667
2002,12,LAX,"CA","Los Angeles",5722,22.961027,14915
2002,12,MAF,"TX","Midland",207,22.207729,566
2002,12,MIA,"FL","Miami",2005,29.025436,4887
2002,12,MOT,"ND","Minot",30,28.800000,92
2002,12,MQT,NA,NA,6,42.166666,25
2002,12,MSN,"WI","Madison",173,27.514450,465
2002,12,OAK,"CA","Oakland",2567,23.497857,5175
2002,12,OKC,"OK","Oklahoma City",621,27.136876,1642
2002,12,PSP,"CA","Palm Springs",194,33.783505,604
2002,12,RAP,"SD","Rapid City",22,9.409090,73
2002,12,SAN,"CA","San Diego",2639,22.113300,6069
2002,12,SBP,"CA","San Luis Obispo",50,19.260000,183
2002,12,SCC,"AK","Deadhorse",9,50.111111,28
2002,12,SGF,"MO","Springfield",123,29.032520,236
2002,12,SIT,"AK","Sitka",45,31.422222,85
2002,12,STX,"VI","Christiansted",23,19.739130,60
2002,12,SWF,"NY","Newburgh",59,36.932203,140
2002,12,TLH,"FL","Tallahassee",60,39.250000,141
2002,12,TVC,"MI","Traverse City",27,48.592592,65
2002,12,TXK,"AR","Texarkana",29,13.758620,87
2002,12,TYR,"TX","Tyler",46,15.652173,230
2002,12,VPS,"FL","Valparaiso",86,33.023255,187
2002,2,ABQ,"NM","Albuquerque",805,18.033540,2738
2002,2,AMA,"TX","Amarillo",135,17.474074,467
2002,2,CAE,"SC","Columbia",51,14.117647,163
2002,2,CDV,"AK","Cordova",18,34.666666,54
2002,2,DSM,"IA","Des Moines",187,18.256684,634
2002,2,DTW,"MI","Detroit",5049,25.613388,10333
2002,2,GSO,"NC","Greensboro",246,16.813008,741
2002,2,HNL,"HI","Honolulu",212,26.438679,844
2002,2,HOU,"TX","Houston",1470,19.753741,4173
2002,2,ICT,"KS","Wichita",125,18.400000,490
2002,2,MCI,"MO","Kansas City",1332,15.438438,4214
2002,2,MLU,"LA","Monroe",28,22.678571,84
2002,2,MSY,"LA","New Orleans",1381,17.544532,3769
2002,2,OMA,"NE","Omaha",389,20.280205,1275
2002,2,ORD,"IL","Chicago",8595,20.037812,23016
2002,2,OTZ,"AK","Kotzebue",43,21.488372,83
2002,2,PSC,"WA","Pasco",20,11.600000,55
2002,2,SLC,"UT","Salt Lake City",2765,18.699095,5465
2002,3,ABI,"TX","Abilene",44,15.136363,200
2002,3,ADQ,"AK","Kodiak",26,15.038461,59
2002,3,AKN,"AK","King Salmon",4,57.250000,13
2002,3,ATL,"GA","Atlanta",12506,19.578842,19822
2002,3,AVL,"NC","Asheville",41,13.780487,115
2005,8,PDX,"OR","Portland",2167,22.214582,4971
2005,8,PIH,"ID","Pocatello",63,12.174603,184
2005,8,PSE,"PR","Ponce",10,17.900000,31
2005,8,RDM,"OR","Redmond",87,22.827586,310
2005,8,RDU,"NC","Raleigh",2162,35.512025,5177
2005,8,SAV,"GA","Savannah",580,32.889655,1268
2005,10,OTZ,"AK","Kotzebue",36,26.444444,88
2005,10,OXR,"CA","Oxnard",51,15.098039,139
2005,10,PDX,"OR","Portland",1800,18.608333,4836
2005,10,PIH,"ID","Pocatello",46,17.260869,170
2005,10,PSE,"PR","Ponce",5,6.400000,30
2005,10,RDM,"OR","Redmond",103,19.533980,266
2005,10,RDU,"NC","Raleigh",2291,30.887385,5186
2005,10,SAV,"GA","Savannah",523,29.940726,1278
2005,10,SDF,"KY","Louisville",811,26.303329,2100
2005,10,SHV,"LA","Shreveport",202,20.797029,651
2005,10,SPI,"IL","Springfield",2,34.000000,5
2005,10,TOL,"OH","Toledo",98,26.112244,392
2005,11,ADQ,"AK","Kodiak",20,25.400000,28
2005,11,AKN,"AK","King Salmon",9,65.444444,19
2005,11,AVP,"PA","Wilkes-Barre/Scranton",89,35.595505,187
2005,11,BET,"AK","Bethel",59,43.779661,90
2005,11,BIS,"ND","Bismarck",50,17.420000,199
2005,11,CMH,"OH","Columbus",1031,29.469447,2791
2005,11,COS,"CO","Colorado Springs",287,26.013937,1153
2005,11,DLG,"AK","Dillingham",5,106.600000,13
2005,11,DTW,"MI","Detroit",5923,26.944284,10176
2005,11,EYW,"FL","Key West",49,38.326530,149
2005,11,FCA,"MT","Kalispell",78,19.371794,273
2005,11,FNT,"MI","Flint",249,26.871485,573
2005,11,FSM,"AR","Fort Smith",65,19.323076,174
2005,11,GNV,"FL","Gainesville",88,45.727272,191
2005,11,HNL,"HI","Honolulu",841,19.825208,3029
2005,11,HOU,"TX","Houston",1906,27.088667,4314
2005,11,HPN,"NY","White Plains",203,39.482758,461
2005,11,HRL,"TX","Harlingen",175,18.800000,455
2005,11,HVN,"CT","New Haven",33,34.181818,85
2005,11,MBS,"MI","Saginaw",80,31.425000,220
2005,11,MCI,"MO","Kansas City",1521,25.445759,4412
2005,11,MFE,"TX","McAllen",110,25.763636,283
2005,11,MHT,"NH","Manchester",724,24.958563,1775
2005,11,MKE,"WI","Milwaukee",688,29.626453,1752
2005,11,MLU,"LA","Monroe",60,34.850000,132
2005,11,OMA,"NE","Omaha",622,27.692926,1811
2005,11,PHF,"VA","Newport News",270,34.222222,538
2005,11,PIA,"IL","Peoria",137,45.401459,421
2005,11,PNS,"FL","Pensacola",361,29.069252,824
2005,11,PWM,"ME","Portland",308,34.457792,670
2005,5,GTF,"MT","Great Falls",96,15.343750,376
2005,5,HKY,"NC","Hickory",21,40.428571,62
2005,5,ISP,"NY","Islip",289,18.034602,1031
2005,5,LFT,"LA","Lafayette",121,23.900826,300
2005,5,LNK,"NE","Lincoln",42,36.904761,184
2005,5,MAF,"TX","Midland",226,17.685840,687
2005,5,MLI,"IL","Moline",89,35.640449,351
2005,5,MRY,"CA","Monterey",157,24.503184,589
2005,5,MSO,"MT","Missoula",87,15.459770,392
2005,5,MTJ,"CO","Montrose",24,11.041666,161
2005,5,MYR,"SC","Myrtle Beach",261,22.375478,713
2005,5,ONT,"CA","Ontario",1087,16.829806,3011
2005,5,PVD,"RI","Providence",734,25.094005,2738
2005,5,RDD,"CA","Redding",45,42.533333,154
2005,5,RIC,"VA","Richmond",499,25.711422,1517
2005,5,SGF,"MO","Springfield",274,28.215328,777
2005,5,SMF,"CA","Sacramento",1605,22.327102,4300
2005,5,TLH,"FL","Tallahassee",154,27.370129,480
2005,5,TVC,"MI","Traverse City",48,33.770833,190
2005,5,TYS,"TN","Knoxville",419,26.778042,1187
2005,5,VPS,"FL","Valparaiso",188,20.819148,510
2005,6,BDL,"CT","Windsor Locks",1207,37.938690,3092
2005,6,CDC,"UT","Cedar City",30,22.366666,84
2005,6,CDV,"AK","Cordova",50,46.740000,60
2005,6,CID,"IA","Cedar Rapids",218,23.761467,614
2005,6,CSG,"GA","Columbus",73,23.000000,135
2005,6,DAY,"OH","Dayton",437,34.668192,1143
2005,6,DLH,"MN","Duluth",36,20.888888,94
2005,6,EGE,"CO","Eagle",23,43.565217,61
2005,6,GRB,"WI","Green Bay",163,30.319018,543
2005,6,GTR,"MS","Columbus-Starkville-West Point",54,32.888888,110
2005,6,IAD,"VA","Chantilly",5291,45.429597,10432
2005,6,IYK,"CA","Inyokern",23,9.000000,85
2005,6,LBB,"TX","Lubbock",270,18.588888,822
2005,6,LIT,"AR","Little Rock",762,25.039370,1642
2005,6,LYH,"VA","Lynchburg",36,23.611111,84
2005,6,OKC,"OK","Oklahoma City",731,25.673050,1692
2005,6,PSC,"WA","Pasco",114,11.350877,323
2005,6,RNO,"NV","Reno",943,24.505832,2365
2005,6,RST,"MN","Rochester",77,27.779220,205
1999,8,JNU,"AK","Juneau",408,28.394607,523
1999,8,KOA,"HI","Kailua/Kona",12,23.000000,62
1999,8,LEX,"KY","Lexington",141,20.468085,282
1999,8,LSE,"WI","La Crosse",19,19.631578,26
1999,8,LWB,"WV","Lewisburg",6,23.666666,13
1999,8,MEM,"TN","Memphis",1605,20.463551,4244
1999,8,MFE,"TX","McAllen",112,12.875000,287
1999,8,MOT,"ND","Minot",18,12.666666,93
1999,8,MSY,"LA","New Orleans",1543,23.182760,4138
1999,8,OME,"AK","Nome",57,19.631578,80
1999,8,ORD,"IL","Chicago",12359,28.649728,25038
1999,8,SBN,"IN","South Bend",96,12.895833,231
1999,8,SCC,"AK","Deadhorse",20,25.850000,48
1999,9,OGG,"HI","Kahului",112,26.919642,269
1999,9,ONT,"CA","Ontario",1068,19.550561,2853
1999,9,PVD,"RI","Providence",841,20.099881,1855
1999,9,RIC,"VA","Richmond",524,22.087786,1306
1999,9,SMF,"CA","Sacramento",1457,17.484557,3091
1999,9,TLH,"FL","Tallahassee",77,19.766233,169
1999,9,TVC,"MI","Traverse City",30,23.900000,85
1999,9,TYS,"TN","Knoxville",166,21.433734,522
1999,9,VPS,"FL","Valparaiso",10,5.500000,90
2000,1,ADQ,"AK","Kodiak",25,32.760000,59
2000,1,AKN,"AK","King Salmon",8,60.125000,17
2000,1,AVP,"PA","Wilkes-Barre/Scranton",66,16.000000,143
2000,1,BET,"AK","Bethel",52,22.692307,81
2000,1,BIS,"ND","Bismarck",17,16.823529,117
2000,1,COS,"CO","Colorado Springs",399,23.355889,994
2000,1,DLG,"AK","Dillingham",8,51.000000,17
2000,1,DTW,"MI","Detroit",5844,26.496748,12237
2000,1,DUT,"AK","Unalaska",23,26.739130,41
2000,1,FCA,"MT","Kalispell",39,29.051282,122
2000,1,FNT,"MI","Flint",42,29.238095,90
2000,1,HNL,"HI","Honolulu",367,28.019073,1030
2000,1,HPN,"NY","White Plains",169,42.775147,330
2000,1,HRL,"TX","Harlingen",134,17.014925,332
2000,10,GFK,"ND","Grand Forks",12,14.500000,68
2000,10,GSP,"SC","Greer",187,24.732620,580
2000,10,IND,"IN","Indianapolis",1298,24.400616,3043
2000,10,JAX,"FL","Jacksonville",849,19.338044,2126
2000,10,KTN,"AK","Ketchikan",86,25.976744,184
2000,10,LAS,"NV","Las Vegas",6890,31.336719,11551
2000,10,LIH,"HI","Lihue",10,11.100000,40
2000,10,MDT,"PA","Harrisburg",175,34.697142,599
2000,10,MDW,"IL","Chicago",2028,23.349605,4329
2000,10,MEM,"TN","Memphis",1839,20.305600,4715
2000,10,MGM,"AL","Montgomery",18,11.333333,91
2000,10,MLB,"FL","Melbourne",41,11.414634,124
2000,10,MOB,"AL","Mobile",106,22.754716,367
2000,10,MSP,"MN","Minneapolis",5362,22.507459,12232
2000,10,OME,"AK","Nome",52,18.038461,79
2000,10,PDX,"OR","Portland",2353,25.065448,4782
2000,10,PSG,"AK","Petersburg",25,32.240000,59
2000,10,RDU,"NC","Raleigh",1242,18.982286,2996
2000,10,SDF,"KY","Louisville",731,22.648426,1856
2000,10,SFO,"CA","San Francisco",6343,38.793473,10822
2000,11,ABE,"PA","Allentown",162,28.524691,457
2000,11,ADQ,"AK","Kodiak",23,17.782608,56
2000,11,AUS,"TX","Austin",1722,24.427990,3551
2000,11,AVP,"PA","Wilkes-Barre/Scranton",39,12.000000,116
2000,11,BET,"AK","Bethel",54,22.500000,81
2000,11,BGM,"NY","Binghamton",34,20.235294,59
2000,11,CMH,"OH","Columbus",1471,25.352141,2776
2000,11,COS,"CO","Colorado Springs",460,23.593478,957
2000,11,DSM,"IA","Des Moines",227,24.286343,522
2000,11,ELP,"TX","El Paso",936,21.899572,1843
2000,11,FAR,"ND","Fargo",65,27.600000,144
2000,11,FCA,"MT","Kalispell",43,23.116279,119
2000,11,GPT,"MS","Gulfport-Biloxi",18,26.333333,83
2000,11,HOU,"TX","Houston",2458,29.290886,4480
2000,11,HPN,"NY","White Plains",172,29.133720,422
2000,11,HRL,"TX","Harlingen",176,26.562500,317
2000,11,LGB,"CA","Long Beach",79,28.443037,248
2000,11,MBS,"MI","Saginaw",82,31.682926,279
2000,11,MCI,"MO","Kansas City",2317,20.583081,5061
2000,11,MHT,"NH","Manchester",401,24.735660,1119
2000,11,MLU,"LA","Monroe",81,24.222222,165
2000,11,OMA,"NE","Omaha",675,24.462222,1350
2000,11,ORF,"VA","Norfolk",623,25.484751,1254
2000,11,PBI,"FL","West Palm Beach",1126,30.249555,1806
2000,11,PNS,"FL","Pensacola",207,28.038647,453
2000,11,PWM,"ME","Portland",197,23.050761,494
2000,11,ROC,"NY","Rochester",549,30.386156,1092
2000,11,SJC,"CA","San Jose",3583,26.410270,5847
2000,11,SYR,"NY","Syracuse",424,22.856132,900
2000,11,TRI,"TN","Bristol",43,16.558139,89
2000,12,ATL,"GA","Atlanta",13014,37.858460,19821
2000,12,BTV,"VT","Burlington",134,35.238805,204
2000,12,CAK,"OH","Akron",41,11.902439,90
2000,12,ERI,"PA","Erie",63,22.476190,112
2000,12,IAH,"TX","Houston",5767,25.382694,10788
2000,12,ILM,"NC","Wilmington",97,18.175257,178
2000,12,ITO,"HI","Hilo",242,8.958677,463
2000,12,MEM,"TN","Memphis",2613,33.756984,4450
2000,12,OAK,"CA","Oakland",3141,30.380452,4944
2000,12,OTZ,"AK","Kotzebue",47,40.957446,68
2000,12,SAV,"GA","Savannah",222,27.675675,410
2000,12,SDF,"KY","Louisville",1039,30.681424,1727
2000,12,SHV,"LA","Shreveport",121,30.239669,214
2000,12,SNA,"CA","Santa Ana",2019,33.965329,3414
2000,12,TOL,"OH","Toledo",30,25.600000,57
2000,12,YAK,"AK","Yakutat",25,32.240000,57
2000,2,BHM,"AL","Birmingham",567,21.797178,1594
2000,2,BRO,"TX","Brownsville",3,11.000000,3
2000,2,BUF,"NY","Buffalo",646,28.191950,1311
2000,2,BWI,"MD","Baltimore",3100,27.270967,6617
2000,2,CAE,"SC","Columbia",131,18.931297,383
2000,2,CVG,"KY","Covington",2715,27.996316,5894
2000,2,DAB,"FL","Daytona Beach",82,26.048780,174
2000,2,GRB,"WI","Green Bay",73,18.356164,206
1995,4,GNV,"FL","Gainesville",25,23.800000,119
1995,4,GSP,"SC","Greer",343,12.600583,732
1995,4,HVN,"CT","New Haven",33,28.757575,88
1995,4,IND,"IN","Indianapolis",1343,18.358897,3033
1995,4,JAX,"FL","Jacksonville",850,15.680000,1619
1995,4,KSM,"AK","St. Mary's",2,10.500000,8
1995,4,KTN,"AK","Ketchikan",80,11.850000,180
1995,4,LGA,"NY","New York",3950,18.555443,8288
1995,4,MDT,"PA","Harrisburg",320,16.218750,689
1995,4,MDW,"IL","Chicago",1791,17.113344,3868
1995,4,MEM,"TN","Memphis",1841,20.827267,4364
1995,4,MFE,"TX","McAllen",122,22.663934,313
1995,4,MGM,"AL","Montgomery",81,12.580246,204
1995,4,MLB,"FL","Melbourne",142,10.647887,298
1995,4,MOB,"AL","Mobile",230,19.195652,495
1995,4,MSP,"MN","Minneapolis",4390,19.300000,10617
1995,4,MSY,"LA","New Orleans",1908,19.694444,4158
1995,4,OME,"AK","Nome",50,24.960000,74
1995,4,PDX,"OR","Portland",1830,15.253551,3752
1995,4,PNS,"FL","Pensacola",254,14.633858,525
1995,4,PSG,"AK","Petersburg",25,14.960000,59
1995,4,RDU,"NC","Raleigh",1107,16.540198,2455
1995,4,SDF,"KY","Louisville",943,15.988335,1948
1995,4,SFO,"CA","San Francisco",4424,17.382233,10456
1995,5,AGS,"GA","Augusta",134,12.671641,208
2000,3,DRO,"CO","Durango",18,13.611111,33
2000,3,EUG,"OR","Eugene",72,45.250000,178
2000,3,FAI,"AK","Fairbanks",157,17.535031,392
2000,3,FAY,"NC","Fayetteville",41,16.902439,123
2000,3,FLL,"FL","Ft. Lauderdale",2310,25.720779,4403
2000,3,GRR,"MI","Grand Rapids",235,26.370212,749
2000,3,HLN,"MT","Helena",18,28.333333,61
2000,3,ICT,"KS","Wichita",208,22.961538,492
2000,3,MAF,"TX","Midland",227,26.048458,455
2000,3,MCO,"FL","Orlando",3971,23.302442,8472
2000,3,MFR,"OR","Medford",48,41.354166,124
2000,3,PHL,"PA","Philadelphia",4378,26.640931,9828
2000,3,PHX,"AZ","Phoenix",9807,30.946772,15815
2000,3,PIT,"PA","Pittsburgh",3609,20.420338,8626
2000,3,ROA,"VA","Roanoke",60,16.350000,182
